08.03.2019;13:50:00;7,667;7,67;7,653;7,657;38.347,00
08.03.2019;13:45:00;7,672;7,683;7,663;7,666;213.321,00
08.03.2019;13:40:00;7,665;7,675;7,663;7,673;58.366,00
08.03.2019;13:35:00;7,646;7,667;7,644;7,667;37.972,00
08.03.2019;13:30:00;7,634;7,648;7,628;7,645;33.290,00
08.03.2019;13:25:00;7,646;7,65;7,635;7,636;78.614,00
08.03.2019;13:20:00;7,639;7,65;7,639;7,645;12.243,00
08.03.2019;13:15:00;7,643;7,645;7,633;7,638;41.017,00
08.03.2019;13:10:00;7,658;7,658;7,643;7,643;47.014,00
08.03.2019;13:05:00;7,633;7,666;7,629;7,662;89.648,00
08.03.2019;13:00:00;7,642;7,648;7,634;7,636;164.067,00
08.03.2019;12:55:00;7,649;7,653;7,642;7,643;32.350,00
08.03.2019;12:50:00;7,661;7,661;7,644;7,647;43.135,00
08.03.2019;12:45:00;7,667;7,674;7,66;7,66;48.615,00
08.03.2019;12:40:00;7,64;7,666;7,64;7,666;282.753,00
08.03.2019;12:35:00;7,656;7,656;7,644;7,646;43.719,00
08.03.2019;12:30:00;7,669;7,669;7,646;7,656;119.929,00
08.03.2019;12:25:00;7,659;7,673;7,657;7,673;60.028,00
08.03.2019;12:20:00;7,671;7,671;7,647;7,658;96.074,00
08.03.2019;12:15:00;7,664;7,669;7,656;7,668;70.283,00
08.03.2019;12:10:00;7,672;7,677;7,663;7,663;49.239,00
08.03.2019;12:05:00;7,683;7,686;7,672;7,672;34.941,00
08.03.2019;12:00:00;7,693;7,693;7,677;7,683;29.114,00
08.03.2019;11:55:00;7,688;7,697;7,688;7,697;18.618,00
08.03.2019;11:50:00;7,687;7,708;7,685;7,691;93.271,00
08.03.2019;11:45:00;7,694;7,694;7,683;7,69;34.238,00
08.03.2019;11:40:00;7,671;7,694;7,671;7,694;39.759,00
08.03.2019;11:35:00;7,679;7,687;7,667;7,671;117.534,00
08.03.2019;11:30:00;7,696;7,698;7,679;7,68;61.863,00
08.03.2019;11:25:00;7,682;7,698;7,671;7,698;50.824,00
08.03.2019;11:20:00;7,672;7,696;7,672;7,681;58.439,00
08.03.2019;11:15:00;7,684;7,686;7,67;7,673;54.954,00
08.03.2019;11:10:00;7,673;7,69;7,668;7,683;116.293,00
08.03.2019;11:05:00;7,677;7,68;7,66;7,674;101.153,00
08.03.2019;11:00:00;7,686;7,702;7,675;7,682;97.014,00
08.03.2019;10:55:00;7,699;7,706;7,68;7,688;72.127,00
08.03.2019;10:50:00;7,679;7,705;7,679;7,699;58.905,00
08.03.2019;10:45:00;7,69;7,702;7,68;7,68;40.460,00
08.03.2019;10:40:00;7,71;7,714;7,688;7,688;34.940,00
08.03.2019;10:35:00;7,714;7,715;7,696;7,709;41.816,00
08.03.2019;10:30:00;7,689;7,712;7,689;7,712;53.062,00
08.03.2019;10:25:00;7,679;7,694;7,67;7,689;47.976,00
08.03.2019;10:20:00;7,686;7,688;7,675;7,676;34.517,00
08.03.2019;10:15:00;7,682;7,695;7,682;7,687;47.382,00
08.03.2019;10:10:00;7,66;7,683;7,66;7,683;107.224,00
08.03.2019;10:05:00;7,669;7,678;7,643;7,653;142.168,00
08.03.2019;10:00:00;7,684;7,684;7,668;7,674;76.504,00
08.03.2019;09:55:00;7,716;7,716;7,686;7,69;83.680,00
08.03.2019;09:50:00;7,684;7,717;7,684;7,717;108.177,00
08.03.2019;09:45:00;7,645;7,697;7,641;7,684;165.683,00
08.03.2019;09:40:00;7,65;7,662;7,63;7,646;162.731,00
08.03.2019;09:35:00;7,69;7,693;7,642;7,651;317.737,00
08.03.2019;09:30:00;7,685;7,695;7,682;7,69;131.342,00
08.03.2019;09:25:00;7,67;7,686;7,663;7,679;88.964,00
08.03.2019;09:20:00;7,7;7,701;7,64;7,655;309.311,00
08.03.2019;09:15:00;7,73;7,732;7,695;7,703;116.349,00
08.03.2019;09:10:00;7,725;7,732;7,71;7,717;128.309,00
08.03.2019;09:05:00;7,732;7,734;7,701;7,723;269.668,00
08.03.2019;09:00:00;7,72;7,74;7,716;7,727;126.708,00
08.03.2019;08:55:00;7,705;7,746;7,697;7,717;228.040,00
08.03.2019;08:50:00;7,688;7,725;7,671;7,705;245.528,00
08.03.2019;08:45:00;7,667;7,705;7,666;7,686;202.694,00
08.03.2019;08:40:00;7,7;7,744;7,65;7,662;471.354,00
07.03.2019;08:35:00;7,753;7,753;7,753;7,753;3.897.813,00
07.03.2019;08:30:00;7,752;7,752;7,749;7,749;1.874,00
07.03.2019;08:25:00;7,743;7,76;7,743;7,751;197.406,00
07.03.2019;08:20:00;7,754;7,757;7,738;7,74;201.488,00
07.03.2019;08:15:00;7,757;7,762;7,75;7,754;126.686,00
07.03.2019;08:10:00;7,762;7,763;7,746;7,756;145.746,00
07.03.2019;08:05:00;7,759;7,767;7,757;7,762;141.719,00
07.03.2019;08:00:00;7,763;7,767;7,749;7,754;198.148,00
07.03.2019;07:55:00;7,757;7,769;7,752;7,764;177.852,00
07.03.2019;07:50:00;7,761;7,766;7,743;7,754;143.008,00
07.03.2019;07:45:00;7,72;7,764;7,72;7,761;241.721,00
07.03.2019;07:40:00;7,755;7,763;7,72;7,721;292.805,00
07.03.2019;07:35:00;7,743;7,764;7,743;7,757;196.169,00
07.03.2019;07:30:00;7,733;7,755;7,724;7,746;205.512,00
07.03.2019;07:25:00;7,709;7,738;7,702;7,736;180.491,00
07.03.2019;07:20:00;7,688;7,713;7,683;7,708;337.946,00
07.03.2019;07:15:00;7,715;7,734;7,685;7,687;629.064,00
07.03.2019;07:10:00;7,726;7,743;7,707;7,716;508.725,00
07.03.2019;07:05:00;7,742;7,758;7,717;7,727;616.131,00
07.03.2019;07:00:00;7,752;7,757;7,716;7,739;615.198,00
07.03.2019;06:55:00;7,772;7,777;7,732;7,752;358.276,00
07.03.2019;06:50:00;7,782;7,814;7,77;7,771;502.304,00
07.03.2019;06:45:00;7,775;7,811;7,759;7,782;351.244,00
07.03.2019;06:40:00;7,745;7,791;7,716;7,78;596.755,00
07.03.2019;06:35:00;7,831;7,835;7,728;7,744;585.896,00
07.03.2019;06:30:00;7,863;7,9;7,852;7,852;416.447,00
07.03.2019;06:25:00;7,896;7,896;7,855;7,865;198.966,00
07.03.2019;06:20:00;7,912;7,912;7,87;7,885;301.697,00
07.03.2019;06:15:00;7,905;7,95;7,905;7,913;204.423,00
07.03.2019;06:10:00;7,902;7,932;7,879;7,905;307.551,00
07.03.2019;06:05:00;7,893;7,935;7,879;7,906;247.751,00
07.03.2019;06:00:00;7,981;7,982;7,885;7,892;421.520,00
07.03.2019;05:55:00;7,924;8,007;7,92;7,977;289.099,00
07.03.2019;05:50:00;8,048;8,06;7,89;7,92;734.150,00
07.03.2019;05:45:00;8,132;8,136;8,01;8,045;594.965,00
07.03.2019;05:40:00;8,148;8,155;8,127;8,131;406.408,00
07.03.2019;05:35:00;8,17;8,186;8,148;8,148;160.866,00
07.03.2019;05:30:00;8,149;8,172;8,136;8,172;127.312,00
07.03.2019;05:25:00;8,158;8,163;8,145;8,153;63.046,00
07.03.2019;05:20:00;8,126;8,161;8,124;8,161;77.943,00
07.03.2019;05:15:00;8,163;8,167;8,126;8,128;132.781,00
07.03.2019;05:10:00;8,164;8,175;8,154;8,162;185.921,00
07.03.2019;05:05:00;8,143;8,165;8,142;8,164;100.557,00
07.03.2019;05:00:00;8,163;8,163;8,129;8,141;66.479,00
07.03.2019;04:55:00;8,14;8,154;8,13;8,154;193.104,00
07.03.2019;04:50:00;8,163;8,179;8,128;8,141;275.039,00
07.03.2019;04:45:00;8,109;8,19;8,109;8,161;933.135,00
07.03.2019;04:40:00;8,11;8,11;8,094;8,107;138.089,00
07.03.2019;04:35:00;8,102;8,113;8,101;8,111;65.173,00
07.03.2019;04:30:00;8,111;8,111;8,092;8,101;47.187,00
07.03.2019;04:25:00;8,102;8,113;8,099;8,11;22.372,00
07.03.2019;04:20:00;8,103;8,108;8,102;8,103;28.549,00
07.03.2019;04:15:00;8,105;8,115;8,102;8,105;30.502,00
07.03.2019;04:10:00;8,105;8,11;8,102;8,102;25.116,00
07.03.2019;04:05:00;8,086;8,105;8,086;8,104;63.853,00
07.03.2019;04:00:00;8,094;8,094;8,08;8,09;38.694,00
07.03.2019;03:55:00;8,079;8,093;8,079;8,093;37.275,00
07.03.2019;03:50:00;8,063;8,074;8,059;8,074;91.309,00
07.03.2019;03:45:00;8,05;8,064;8,05;8,064;43.372,00
07.03.2019;03:40:00;8,05;8,05;8,044;8,049;35.544,00
07.03.2019;03:35:00;8,045;8,051;8,042;8,05;64.173,00
07.03.2019;03:30:00;8,059;8,06;8,047;8,047;36.874,00
07.03.2019;03:25:00;8,063;8,066;8,059;8,059;42.653,00
07.03.2019;03:20:00;8,073;8,075;8,063;8,063;33.032,00
07.03.2019;03:15:00;8,064;8,076;8,061;8,072;26.586,00
07.03.2019;03:10:00;8,079;8,081;8,06;8,061;55.034,00
07.03.2019;03:05:00;8,076;8,08;8,068;8,079;20.017,00
07.03.2019;03:00:00;8,075;8,076;8,067;8,074;13.285,00
07.03.2019;02:55:00;8,058;8,075;8,057;8,072;23.406,00
07.03.2019;02:50:00;8,062;8,064;8,055;8,055;25.953,00
07.03.2019;02:45:00;8,057;8,065;8,054;8,061;34.887,00
07.03.2019;02:40:00;8,074;8,075;8,055;8,055;39.578,00
07.03.2019;02:35:00;8,08;8,082;8,067;8,075;78.885,00
07.03.2019;02:30:00;8,085;8,085;8,077;8,08;18.593,00
07.03.2019;02:25:00;8,087;8,094;8,083;8,089;47.339,00
07.03.2019;02:20:00;8,072;8,083;8,067;8,083;17.196,00
07.03.2019;02:15:00;8,079;8,079;8,073;8,073;21.477,00
07.03.2019;02:10:00;8,072;8,078;8,071;8,074;30.005,00
07.03.2019;02:05:00;8,08;8,081;8,07;8,072;45.163,00
07.03.2019;02:00:00;8,072;8,084;8,07;8,077;38.338,00
07.03.2019;01:55:00;8,08;8,08;8,07;8,071;33.870,00
07.03.2019;01:50:00;8,084;8,092;8,083;8,083;41.213,00
07.03.2019;01:45:00;8,087;8,097;8,087;8,088;27.291,00
07.03.2019;01:40:00;8,084;8,091;8,08;8,09;30.754,00
07.03.2019;01:35:00;8,088;8,097;8,084;8,093;17.569,00
07.03.2019;01:30:00;8,074;8,088;8,072;8,085;32.148,00
07.03.2019;01:25:00;8,086;8,091;8,075;8,076;24.436,00
07.03.2019;01:20:00;8,105;8,105;8,081;8,089;45.071,00
07.03.2019;01:15:00;8,109;8,116;8,098;8,106;23.602,00
07.03.2019;01:10:00;8,125;8,14;8,105;8,11;56.281,00
07.03.2019;01:05:00;8,094;8,125;8,09;8,122;47.045,00
07.03.2019;01:00:00;8,095;8,096;8,081;8,094;19.778,00
07.03.2019;00:55:00;8,093;8,112;8,091;8,091;64.556,00
07.03.2019;00:50:00;8,065;8,093;8,065;8,09;41.941,00
07.03.2019;00:45:00;8,067;8,069;8,062;8,062;25.971,00
07.03.2019;00:40:00;8,058;8,085;8,058;8,07;59.052,00
07.03.2019;00:35:00;8,062;8,067;8,05;8,06;101.611,00
07.03.2019;00:30:00;8,067;8,07;8,061;8,065;23.693,00
07.03.2019;00:25:00;8,09;8,091;8,067;8,067;59.768,00
07.03.2019;00:20:00;8,075;8,101;8,067;8,094;313.653,00
07.03.2019;00:15:00;8,04;8,094;8,028;8,076;120.217,00
07.03.2019;00:10:00;8,057;8,068;8,015;8,04;119.865,00
07.03.2019;00:05:00;8,115;8,115;8,045;8,057;164.762,00
07.03.2019;00:00:00;8,114;8,15;8,075;8,119;255.553,00
